page_number,frontend_id,title,titleSlug,difficulty,is_premium,topic_tags,num_tags,similar_questions,no_similar_questions,acceptance,accepted,submission,acceptance_rate,discussion_count,likes,dislikes,like_ratio,likebility,is_popular,problem_URL,solution_URL,internal_id,description,last_updated
15,708,Insert into a Sorted Circular Linked List,insert-into-a-sorted-circular-linked-list,Medium,True,['Linked List'],15.0,"['[""[\'Insertion Sort List\']""]']",1,38.40955781608143,239126,622569,38.41,39,1330,801,0.62,62.0,True,https://leetcode.com/problems/insert-into-a-sorted-circular-linked-list/,,,,
15,709,To Lower Case,to-lower-case,Easy,False,['String'],10.0,"['[""[\'Capitalize the Title\']""]']",1,84.47069319745415,672219,795802,84.47,66,1995,2795,0.42,42.0,True,https://leetcode.com/problems/to-lower-case/,https://leetcode.com/problems/to-lower-case/solution/,,,
15,710,Random Pick with Blacklist,random-pick-with-blacklist,Hard,False,"['Array', 'Hash Table', 'Math', 'Binary Search', 'Sorting', 'Randomized']",73.0,"['[""[\'Random Pick Index\'""', '""\'Random Pick with Weight\'""', '""\'Find Unique Binary String\']""]']",3,34.30098000837849,49946,145611,34.3,16,892,121,0.88,88.0,True,https://leetcode.com/problems/random-pick-with-blacklist/,https://leetcode.com/problems/random-pick-with-blacklist/solution/,,,
15,711,Number of Distinct Islands II,number-of-distinct-islands-ii,Hard,True,"['Hash Table', 'Depth-First Search', 'Breadth-First Search', 'Union Find', 'Hash Function']",91.0,"['[""[\'Number of Distinct Islands\']""]']",1,55.10481133958874,13801,25045,55.1,13,278,286,0.49,49.0,False,https://leetcode.com/problems/number-of-distinct-islands-ii/,,,,
15,712,Minimum ASCII Delete Sum for Two Strings,minimum-ascii-delete-sum-for-two-strings,Medium,False,"['String', 'Dynamic Programming']",33.0,"['[""[\'Edit Distance\'""', '""\'Longest Increasing Subsequence\'""', '""\'Delete Operation for Two Strings\']""]']",3,66.07775479106614,172157,260537,66.08,69,4113,110,0.97,97.0,True,https://leetcode.com/problems/minimum-ascii-delete-sum-for-two-strings/,https://leetcode.com/problems/minimum-ascii-delete-sum-for-two-strings/solution/,,,
15,713,Subarray Product Less Than K,subarray-product-less-than-k,Medium,False,"['Array', 'Binary Search', 'Sliding Window', 'Prefix Sum']",58.0,"['[""[\'Maximum Product Subarray\'""', '""\'Maximum Size Subarray Sum Equals k\'""', '""\'Subarray Sum Equals K\'""', '""\'Two Sum Less Than K\'""', '""\'Number of Smooth Descent Periods of a Stock\'""', '""\'Count Subarrays With Score Less Than K\']""]']",6,53.38817598037625,542805,1016719,53.39,141,7321,233,0.97,97.0,True,https://leetcode.com/problems/subarray-product-less-than-k/,https://leetcode.com/problems/subarray-product-less-than-k/solution/,,,
15,714,Best Time to Buy and Sell Stock with Transaction Fee,best-time-to-buy-and-sell-stock-with-transaction-fee,Medium,False,"['Array', 'Dynamic Programming', 'Greedy']",42.0,"['[""[\'Best Time to Buy and Sell Stock II\']""]']",1,71.26941804627423,530576,744465,71.27,113,7528,230,0.97,97.0,True,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/solution/,,,
15,715,Range Module,range-module,Hard,False,"['Design', 'Segment Tree', 'Ordered Set']",41.0,"['[""[\'Merge Intervals\'""', '""\'Insert Interval\'""', '""\'Data Stream as Disjoint Intervals\']""]']",3,44.34677220632534,88183,198849,44.35,34,1577,135,0.92,92.0,True,https://leetcode.com/problems/range-module/,https://leetcode.com/problems/range-module/solution/,,,
15,716,Max Stack,max-stack,Hard,True,"['Linked List', 'Stack', 'Design', 'Doubly-Linked List', 'Ordered Set']",71.0,"['[""[\'Min Stack\']""]']",1,45.69118993959228,177598,388692,45.69,20,2003,512,0.8,80.0,True,https://leetcode.com/problems/max-stack/,,,,
15,717,1-bit and 2-bit Characters,1-bit-and-2-bit-characters,Easy,False,['Array'],9.0,"['[""[\'Gray Code\']""]']",1,45.27010020051415,160070,353590,45.27,44,918,2169,0.3,30.0,True,https://leetcode.com/problems/1-bit-and-2-bit-characters/,https://leetcode.com/problems/1-bit-and-2-bit-characters/solution/,,,
15,718,Maximum Length of Repeated Subarray,maximum-length-of-repeated-subarray,Medium,False,"['Array', 'Binary Search', 'Dynamic Programming', 'Sliding Window', 'Rolling Hash', 'Hash Function']",100.0,"['[""[\'Minimum Size Subarray Sum\'""', '""\'Longest Common Subpath\'""', '""\'Find the Maximum Length of a Good Subsequence II\'""', '""\'Find the Maximum Length of a Good Subsequence I\']""]']",4,51.153673425502376,349684,683595,51.15,40,7020,179,0.98,98.0,True,https://leetcode.com/problems/maximum-length-of-repeated-subarray/,https://leetcode.com/problems/maximum-length-of-repeated-subarray/solution/,,,
15,719,Find K-th Smallest Pair Distance,find-k-th-smallest-pair-distance,Hard,False,"['Array', 'Two Pointers', 'Binary Search', 'Sorting']",53.0,"['[""[\'Find K Pairs with Smallest Sums\'""', '""\'Kth Smallest Element in a Sorted Matrix\'""', '""\'Find K Closest Elements\'""', '""\'Kth Smallest Number in Multiplication Table\'""', '""\'K-th Smallest Prime Fraction\'""', '""\'Find the Median of the Uniqueness Array\'""', '""\'Maximize Score of Numbers in Ranges\']""]']",7,46.07437923403182,204444,443726,46.07,149,3877,124,0.97,97.0,True,https://leetcode.com/problems/find-k-th-smallest-pair-distance/,https://leetcode.com/problems/find-k-th-smallest-pair-distance/solution/,,,
15,720,Longest Word in Dictionary,longest-word-in-dictionary,Medium,False,"['Array', 'Hash Table', 'String', 'Trie', 'Sorting']",52.0,"['[""[\'Longest Word in Dictionary through Deleting\'""', '""\'Implement Magic Dictionary\'""', '""\'Longest Word With All Prefixes\']""]']",3,53.97182947313775,180898,335172,53.97,35,2055,1504,0.58,58.0,True,https://leetcode.com/problems/longest-word-in-dictionary/,https://leetcode.com/problems/longest-word-in-dictionary/solution/,,,
15,721,Accounts Merge,accounts-merge,Medium,False,"['Array', 'Hash Table', 'String', 'Depth-First Search', 'Breadth-First Search', 'Union Find', 'Sorting']",104.0,"['[""[\'Redundant Connection\'""', '""\'Sentence Similarity\'""', '""\'Sentence Similarity II\']""]']",3,60.39665199539808,572214,947428,60.4,211,7493,1279,0.85,85.0,True,https://leetcode.com/problems/accounts-merge/,https://leetcode.com/problems/accounts-merge/solution/,,,
15,722,Remove Comments,remove-comments,Medium,False,"['Array', 'String']",19.0,"['[""[\'Mini Parser\'""', '""\'Ternary Expression Parser\']""]']",2,39.71398249127205,82697,208236,39.71,21,753,1842,0.29,29.0,True,https://leetcode.com/problems/remove-comments/,https://leetcode.com/problems/remove-comments/solution/,,,
15,723,Candy Crush,candy-crush,Medium,True,"['Array', 'Two Pointers', 'Matrix', 'Simulation']",49.0,"[""['[]']""]",1,77.3466273087011,84635,109423,77.35,21,1051,542,0.66,66.0,True,https://leetcode.com/problems/candy-crush/,,,,
15,724,Find Pivot Index,find-pivot-index,Easy,False,"['Array', 'Prefix Sum']",23.0,"['[""[\'Subarray Sum Equals K\'""', '""\'Find the Middle Index in Array\'""', '""\'Number of Ways to Split Array\'""', '""\'Maximum Sum Score of Array\'""', '""\'Left and Right Sum Differences\']""]']",5,61.37233084429473,1510726,2461580,61.37,234,9027,913,0.91,91.0,True,https://leetcode.com/problems/find-pivot-index/,https://leetcode.com/problems/find-pivot-index/solution/,,,
15,725,Split Linked List in Parts,split-linked-list-in-parts,Medium,False,['Linked List'],15.0,"['[""[\'Rotate List\'""', '""\'Odd Even Linked List\'""', '""\'Split a Circular Linked List\']""]']",3,70.37136848982259,344686,489810,70.37,149,4651,373,0.93,93.0,True,https://leetcode.com/problems/split-linked-list-in-parts/,https://leetcode.com/problems/split-linked-list-in-parts/solution/,,,
15,726,Number of Atoms,number-of-atoms,Hard,False,"['Hash Table', 'String', 'Stack', 'Sorting']",44.0,"['[""[\'Decode String\'""', '""\'Encode String with Shortest Length\'""', '""\'Parse Lisp Expression\']""]']",3,65.03161690845917,157966,242907,65.03,285,1957,411,0.83,83.0,True,https://leetcode.com/problems/number-of-atoms/,https://leetcode.com/problems/number-of-atoms/solution/,,,
15,727,Minimum Window Subsequence,minimum-window-subsequence,Hard,True,"['String', 'Dynamic Programming', 'Sliding Window']",51.0,"['[""[\'Minimum Window Substring\'""', '""\'Longest Continuous Increasing Subsequence\']""]']",2,43.655913978494624,97440,223200,43.66,8,1478,95,0.94,94.0,True,https://leetcode.com/problems/minimum-window-subsequence/,,,,
15,728,Self Dividing Numbers,self-dividing-numbers,Easy,False,['Math'],8.0,"['[""[\'Perfect Number\'""', '""\'Check if Number Has Equal Digit Count and Digit Value\'""', '""\'Count the Digits That Divide a Number\']""]']",3,79.98598510783978,299058,373888,79.99,28,1868,384,0.83,83.0,True,https://leetcode.com/problems/self-dividing-numbers/,https://leetcode.com/problems/self-dividing-numbers/solution/,,,
15,729,My Calendar I,my-calendar-i,Medium,False,"['Array', 'Binary Search', 'Design', 'Segment Tree', 'Ordered Set']",67.0,"['[""[\'My Calendar II\'""', '""\'My Calendar III\'""', '""\'Determine if Two Events Have Conflict\']""]']",3,58.19650095672846,441616,758836,58.2,77,4772,135,0.97,97.0,True,https://leetcode.com/problems/my-calendar-i/,https://leetcode.com/problems/my-calendar-i/solution/,,,
15,730,Count Different Palindromic Subsequences,count-different-palindromic-subsequences,Hard,False,"['String', 'Dynamic Programming']",33.0,"['[""[\'Longest Palindromic Subsequence\'""', '""\'Count Palindromic Subsequences\']""]']",2,47.09809574387376,43456,92267,47.1,16,1990,103,0.95,95.0,True,https://leetcode.com/problems/count-different-palindromic-subsequences/,https://leetcode.com/problems/count-different-palindromic-subsequences/solution/,,,
15,731,My Calendar II,my-calendar-ii,Medium,False,"['Array', 'Binary Search', 'Design', 'Segment Tree', 'Prefix Sum', 'Ordered Set']",81.0,"['[""[\'My Calendar I\'""', '""\'My Calendar III\']""]']",2,62.53158769485514,202414,323700,62.53,86,2232,185,0.92,92.0,True,https://leetcode.com/problems/my-calendar-ii/,https://leetcode.com/problems/my-calendar-ii/solution/,,,
15,732,My Calendar III,my-calendar-iii,Hard,False,"['Binary Search', 'Design', 'Segment Tree', 'Prefix Sum', 'Ordered Set']",72.0,"['[""[\'My Calendar I\'""', '""\'My Calendar II\'""', '""\'Count Integers in Intervals\']""]']",3,70.97395167261223,105445,148569,70.97,51,2052,275,0.88,88.0,True,https://leetcode.com/problems/my-calendar-iii/,https://leetcode.com/problems/my-calendar-iii/solution/,,,
15,733,Flood Fill,flood-fill,Easy,False,"['Array', 'Depth-First Search', 'Breadth-First Search', 'Matrix']",65.0,"['[""[\'Island Perimeter\']""]']",1,67.30596442277843,1272695,1890914,67.31,252,9221,943,0.91,91.0,True,https://leetcode.com/problems/flood-fill/,https://leetcode.com/problems/flood-fill/solution/,,,
15,734,Sentence Similarity,sentence-similarity,Easy,True,"['Array', 'Hash Table', 'String']",33.0,"['[""[\'Number of Provinces\'""', '""\'Accounts Merge\'""', '""\'Sentence Similarity II\']""]']",3,44.677794748709,73713,164988,44.68,21,66,72,0.47,47.0,False,https://leetcode.com/problems/sentence-similarity/,,,,
15,735,Asteroid Collision,asteroid-collision,Medium,False,"['Array', 'Stack', 'Simulation']",32.0,"['[""[\'Can Place Flowers\'""', '""\'Destroying Asteroids\'""', '""\'Count Collisions on a Road\'""', '""\'Robot Collisions\']""]']",4,46.200347507738805,899510,1946986,46.2,416,9014,1283,0.88,88.0,True,https://leetcode.com/problems/asteroid-collision/,https://leetcode.com/problems/asteroid-collision/solution/,,,
15,736,Parse Lisp Expression,parse-lisp-expression,Hard,False,"['Hash Table', 'String', 'Stack', 'Recursion']",46.0,"['[""[\'Ternary Expression Parser\'""', '""\'Number of Atoms\'""', '""\'Basic Calculator IV\']""]']",3,53.23878111897932,26539,49849,53.24,12,496,368,0.57,57.0,False,https://leetcode.com/problems/parse-lisp-expression/,https://leetcode.com/problems/parse-lisp-expression/solution/,,,
15,737,Sentence Similarity II,sentence-similarity-ii,Medium,True,"['Array', 'Hash Table', 'String', 'Depth-First Search', 'Breadth-First Search', 'Union Find']",93.0,"['[""[\'Number of Provinces\'""', '""\'Accounts Merge\'""', '""\'Sentence Similarity\']""]']",3,50.852372408953386,76812,151049,50.85,6,851,43,0.95,95.0,True,https://leetcode.com/problems/sentence-similarity-ii/,,,,
15,738,Monotone Increasing Digits,monotone-increasing-digits,Medium,False,"['Math', 'Greedy']",18.0,"['[""[\'Remove K Digits\']""]']",1,49.09966420517289,65360,133117,49.1,17,1382,115,0.92,92.0,True,https://leetcode.com/problems/monotone-increasing-digits/,https://leetcode.com/problems/monotone-increasing-digits/solution/,,,
15,739,Daily Temperatures,daily-temperatures,Medium,False,"['Array', 'Stack', 'Monotonic Stack']",37.0,"['[""[\'Next Greater Element I\'""', '""\'Online Stock Span\']""]']",2,67.82056672069452,1471173,2169219,67.82,329,14233,360,0.98,98.0,True,https://leetcode.com/problems/daily-temperatures/,https://leetcode.com/problems/daily-temperatures/solution/,,,
15,740,Delete and Earn,delete-and-earn,Medium,False,"['Array', 'Hash Table', 'Dynamic Programming']",46.0,"['[""[\'House Robber\']""]']",1,56.94800210092521,422856,742530,56.95,108,7865,397,0.95,95.0,True,https://leetcode.com/problems/delete-and-earn/,https://leetcode.com/problems/delete-and-earn/solution/,,,
15,741,Cherry Pickup,cherry-pickup,Hard,False,"['Array', 'Dynamic Programming', 'Matrix']",42.0,"['[""[\'Minimum Path Sum\'""', '""\'Dungeon Game\'""', '""\'Maximum Path Quality of a Graph\'""', '""\'Paths in Matrix Whose Sum Is Divisible by K\']""]']",4,38.56774011131284,103667,268792,38.57,74,4580,169,0.96,96.0,True,https://leetcode.com/problems/cherry-pickup/,https://leetcode.com/problems/cherry-pickup/solution/,,,
15,742,Closest Leaf in a Binary Tree,closest-leaf-in-a-binary-tree,Medium,True,"['Tree', 'Depth-First Search', 'Breadth-First Search', 'Binary Tree']",69.0,"[""['[]']""]",1,47.26949365322918,54219,114699,47.27,11,884,188,0.82,82.0,True,https://leetcode.com/problems/closest-leaf-in-a-binary-tree/,,,,
15,743,Network Delay Time,network-delay-time,Medium,False,"['Depth-First Search', 'Breadth-First Search', 'Graph', 'Heap (Priority Queue)', 'Shortest Path']",97.0,"['[""[\'The Time When the Network Becomes Idle\'""', '""\'Second Minimum Time to Reach Destination\']""]']",2,58.83522245034492,765988,1301925,58.83,93,8169,391,0.95,95.0,True,https://leetcode.com/problems/network-delay-time/,https://leetcode.com/problems/network-delay-time/solution/,,,
15,744,Find Smallest Letter Greater Than Target,find-smallest-letter-greater-than-target,Easy,False,"['Array', 'Binary Search']",26.0,"['[""[\'Count Elements With Strictly Smaller and Greater Elements \']""]']",1,54.78849810889743,648530,1183699,54.79,106,4777,2217,0.68,68.0,True,https://leetcode.com/problems/find-smallest-letter-greater-than-target/,https://leetcode.com/problems/find-smallest-letter-greater-than-target/solution/,,,
